Mostres_ESP32,Valor1_mV, Valor2_mV
25568,133, 540
25569,133, 537
25570,128, 540
25571,135, 532
25572,133, 532
25573,131, 529
25574,124, 532
25575,129, 529
25576,129, 527
25577,120, 526
25578,127, 527
25579,127, 523
25580,121, 515
25581,120, 519
25582,113, 519
25583,120, 517
25584,121, 519
25585,122, 527
25586,122, 515
25587,120, 517
25588,122, 516
25589,118, 508
25590,111, 518
25591,118, 505
25592,122, 516
25593,119, 517
25594,115, 519
25595,128, 518
25596,125, 522
25597,125, 517
25598,128, 522
25599,133, 525
25600,125, 526
25601,132, 524
25602,132, 521
25603,131, 526
25604,123, 529
25605,131, 529
25606,137, 533
25607,134, 539
25608,137, 536
25609,138, 537
25610,141, 538
25611,145, 540
25612,144, 539
25613,144, 541
25614,144, 547
25615,148, 545
25616,144, 543
25617,135, 546
25618,149, 540
25619,143, 548
25620,142, 548
25621,141, 553
25622,145, 549
25623,145, 546
25624,144, 547
25625,136, 537
25626,139, 553
25627,134, 539
25628,131, 545
25629,140, 540
25630,133, 535
25631,134, 536
25632,133, 519
25633,134, 531
25634,122, 530
25635,129, 529
25636,127, 532
25637,117, 524
25638,125, 527
25639,121, 533
25640,127, 524
25641,123, 521
25642,121, 519
25643,121, 522
25644,123, 517
25645,121, 519
25646,122, 515
25647,123, 518
25648,121, 514
25649,115, 515
25650,121, 516
25651,121, 519
25652,118, 519
25653,126, 518
25654,118, 514
25655,126, 522
25656,127, 517
25657,126, 521
25658,125, 519
25659,125, 522
25660,130, 519
25661,129, 524
25662,125, 524
25663,133, 535
25664,135, 527
25665,132, 529
25666,133, 527
25667,138, 537
25668,139, 530
25669,141, 537
25670,138, 536
25671,141, 537
25672,143, 540
25673,141, 540
25674,143, 540
25675,141, 551
25676,140, 542
25677,139, 545
25678,135, 547
25679,147, 546
25680,148, 546
25681,140, 548
25682,141, 547
25683,145, 548
25684,145, 540
25685,143, 546
25686,140, 542
25687,139, 553
25688,134, 538
25689,130, 540
25690,140, 537
25691,132, 536
25692,134, 535
25693,135, 539
25694,126, 532
25695,133, 530
25696,122, 531
25697,128, 530
25698,127, 529
25699,125, 526
25700,115, 535
25701,127, 524
25702,127, 521
25703,121, 517
25704,121, 519
25705,123, 521
25706,118, 518
25707,121, 517
25708,125, 509
25709,127, 519
25710,116, 515
25711,115, 507
25712,115, 513
25713,121, 518
25714,125, 517
25715,120, 517
25716,124, 517
25717,127, 517
25718,128, 519
25719,123, 512
25720,127, 522
25721,129, 523
25722,132, 525
25723,129, 519
25724,129, 524
25725,129, 529
25726,124, 527
25727,132, 533
25728,137, 533
25729,140, 533
25730,136, 537
25731,130, 536
25732,143, 539
25733,144, 535
25734,144, 540
25735,139, 540
25736,144, 540
25737,142, 543
25738,139, 546
25739,140, 543
25740,144, 542
25741,142, 548
25742,142, 547
25743,141, 541
25744,145, 547
25745,140, 543
25746,145, 545
25747,136, 541
25748,139, 542
25749,139, 540
25750,137, 540
25751,130, 540
25752,134, 537
25753,129, 540
25754,134, 535
25755,127, 533
25756,121, 529
25757,127, 533
25758,128, 532
25759,125, 527
25760,129, 526
25761,128, 538
25762,127, 522
25763,126, 524
25764,125, 519
25765,115, 499
25766,116, 523
25767,118, 519
25768,120, 518
25769,126, 517
25770,121, 515
25771,115, 515
25772,118, 510
25773,119, 514
25774,124, 519
25775,128, 517
25776,116, 539
25777,127, 518
25778,129, 516
25779,129, 519
25780,129, 519
25781,130, 522
25782,127, 522
25783,124, 524
25784,130, 524
25785,124, 524
25786,131, 513
25787,124, 529
25788,127, 529
25789,137, 540
25790,132, 537
25791,138, 540
25792,135, 533
25793,139, 540
25794,143, 539
25795,142, 540
25796,144, 532
25797,140, 545
25798,148, 546
25799,139, 543
25800,134, 545
25801,144, 547
25802,145, 551
25803,137, 545
25804,140, 549
25805,144, 543
25806,139, 546
25807,139, 525
25808,139, 546
25809,137, 540
25810,138, 541
25811,130, 540
25812,130, 543
25813,135, 538
25814,124, 537
25815,135, 538
25816,130, 531
25817,119, 530
25818,126, 533
25819,128, 529
25820,127, 527
25821,127, 529
25822,127, 526
25823,124, 524
25824,126, 524
25825,124, 523
25826,116, 521
25827,124, 519
25828,123, 517
25829,115, 524
25830,123, 514
25831,117, 518
25832,118, 519
25833,115, 510
25834,119, 513
25835,124, 517
25836,125, 517
25837,117, 536
25838,127, 502
25839,127, 517
25840,122, 522
25841,123, 519
25842,133, 521
25843,131, 525
25844,124, 527
25845,133, 540
25846,133, 525
25847,130, 526
25848,131, 527
25849,129, 530
25850,138, 531
25851,134, 535
25852,135, 535
25853,135, 524
25854,140, 539
25855,140, 538
25856,144, 540
25857,145, 541
25858,144, 533
25859,139, 541
25860,143, 545
25861,142, 547
25862,143, 548
25863,140, 545
25864,140, 547
25865,139, 540
25866,145, 549
25867,140, 551
25868,141, 536
25869,139, 545
25870,139, 553
25871,134, 538
25872,135, 540
25873,131, 533
25874,135, 541
25875,133, 533
25876,135, 536
25877,126, 535
25878,131, 532
25879,126, 552
25880,131, 524
25881,122, 527
25882,127, 530
25883,125, 522
25884,126, 525
25885,129, 522
25886,123, 518
25887,110, 502
25888,123, 518
25889,121, 517
25890,122, 517
25891,123, 516
25892,117, 519
25893,118, 517
25894,117, 509
25895,123, 517
25896,123, 517
25897,123, 518
25898,116, 514
25899,125, 517
25900,126, 523
25901,122, 519
25902,122, 523
25903,129, 523
25904,128, 524
25905,125, 524
25906,132, 524
25907,132, 524
25908,133, 527
25909,124, 529
25910,136, 527
25911,134, 533
25912,131, 535
25913,133, 536
25914,139, 537
25915,139, 533
25916,139, 538
25917,135, 540
25918,143, 538
25919,141, 541
25920,135, 547
25921,140, 546
25922,142, 546
25923,147, 547
25924,143, 546
25925,148, 543
25926,145, 548
25927,143, 543
25928,139, 549
25929,145, 547
25930,138, 541
25931,140, 551
25932,137, 540
25933,134, 537
25934,131, 538
25935,138, 538
25936,124, 533
25937,135, 532
25938,127, 530
25939,132, 532
25940,130, 526
25941,128, 529
25942,123, 526
25943,127, 524
25944,125, 521
25945,123, 524
25946,120, 522
25947,121, 521
25948,123, 527
25949,121, 519
25950,118, 518
25951,117, 512
25952,124, 517
25953,123, 516
25954,121, 513
25955,120, 513
25956,115, 516
25957,122, 516
25958,123, 517
25959,118, 507
25960,123, 522
25961,127, 518
25962,119, 523
25963,124, 517
25964,130, 522
25965,124, 526
25966,126, 524
25967,133, 522
25968,131, 525
25969,129, 529
25970,130, 529
25971,136, 526
25972,135, 527
25973,135, 533
25974,138, 537
25975,139, 536
25976,138, 540
25977,143, 538
25978,144, 539
25979,139, 540
25980,144, 543
25981,142, 546
25982,139, 543
25983,141, 541
25984,147, 543
25985,142, 545
25986,150, 547
25987,148, 546
25988,141, 548
25989,148, 547
25990,139, 545
25991,139, 543
25992,141, 541
25993,140, 540
25994,133, 539
25995,129, 532
25996,133, 539
25997,129, 533
25998,128, 533
25999,127, 513
26000,128, 532
26001,130, 527
26002,127, 527
26003,126, 529
26004,128, 529
26005,121, 524
26006,124, 522
26007,121, 523
26008,123, 521
26009,119, 517
26010,122, 517
26011,121, 517
26012,118, 517
26013,123, 515
26014,122, 519
26015,121, 515
26016,121, 516
26017,121, 517
26018,124, 517
26019,120, 516
26020,124, 539
26021,128, 517
26022,126, 516
26023,128, 521
26024,122, 516
26025,128, 524
26026,130, 525
26027,131, 524
26028,131, 523
26029,130, 519
26030,133, 529
26031,129, 529
26032,137, 530
26033,136, 535
26034,133, 535
26035,139, 538
26036,133, 525
26037,139, 539
26038,144, 539
26039,139, 540
26040,139, 541
26041,143, 548
26042,144, 542
26043,144, 546
26044,133, 547
26045,145, 540
26046,147, 547
26047,148, 543
26048,144, 548
26049,143, 545
26050,145, 547
26051,142, 548
26052,141, 546
26053,139, 542
26054,133, 540
26055,120, 538
26056,133, 535
26057,135, 535
26058,124, 535
26059,135, 533
26060,127, 535
26061,132, 529
26062,121, 529
26063,129, 529
26064,129, 529
26065,123, 522
26066,122, 522
26067,121, 527
26068,122, 524
26069,121, 521
26070,125, 522
26071,123, 519
26072,119, 517
26073,117, 524
26074,124, 515
26075,121, 513
26076,118, 517
26077,124, 516
26078,121, 518
26079,122, 519
26080,118, 517
26081,120, 517
26082,121, 519
26083,122, 521
26084,129, 519
26085,119, 513
26086,130, 529
26087,129, 525
26088,127, 523
26089,128, 522
26090,131, 529
26091,132, 525
26092,127, 527
26093,135, 540
26094,141, 546
26095,141, 531
26096,140, 535
26097,133, 526
26098,139, 539
26099,140, 538
26100,134, 535
26101,142, 540
26102,142, 545
26103,142, 540
26104,139, 564
26105,135, 537
26106,144, 543
26107,139, 552
26108,140, 547
26109,139, 554
26110,148, 547
26111,145, 543
26112,138, 546
26113,142, 545
26114,140, 543
26115,139, 541
26116,130, 540
26117,126, 536
26118,135, 540
26119,126, 535
26120,130, 532
26121,126, 531
26122,131, 533
26123,126, 529
26124,127, 529
26125,130, 525
26126,124, 522
26127,120, 527
26128,117, 524
26129,121, 523
26130,120, 517
26131,124, 518
26132,121, 518
26133,120, 517
26134,115, 527
26135,126, 517
26136,123, 517
26137,119, 516
26138,123, 517
26139,126, 521
26140,122, 519
26141,120, 515
26142,122, 519
26143,123, 517
26144,125, 519
26145,123, 522
26146,122, 512
26147,130, 523
26148,126, 525
26149,127, 524
26150,131, 521
26151,132, 525
26152,133, 527
26153,129, 529
26154,137, 533
26155,139, 533
26156,142, 531
26157,143, 539
26158,139, 525
26159,140, 537
26160,142, 540
26161,137, 540
26162,132, 540
26163,144, 540
26164,145, 545
26165,137, 535
26166,130, 524
26167,140, 547
26168,145, 546
26169,137, 547
26170,136, 543
26171,144, 552
26172,138, 542
26173,144, 547
26174,142, 546
26175,140, 547
26176,138, 540
26177,131, 538
26178,133, 547
26179,137, 541
26180,131, 535
26181,136, 536
26182,133, 532
26183,133, 530
26184,127, 529
26185,127, 546
26186,132, 529
26187,127, 526
26188,121, 523
26189,125, 525
26190,126, 517
26191,119, 517
26192,123, 513
26193,121, 517
26194,118, 517
26195,125, 517
26196,116, 517
26197,119, 517
26198,119, 517
26199,123, 507
26200,125, 524
26201,124, 516
26202,123, 513
26203,122, 517
26204,125, 518
26205,121, 514
26206,123, 521
26207,122, 526
26208,125, 523
26209,128, 526
26210,129, 523
26211,127, 522
26212,133, 530
26213,131, 529
26214,133, 529
26215,132, 529
26216,139, 533
26217,139, 533
26218,139, 535
26219,139, 537
26220,139, 537
26221,145, 540
26222,140, 540
26223,141, 545
26224,144, 540
26225,145, 554
26226,141, 545
26227,134, 524
26228,145, 547
26229,143, 548
26230,148, 547
26231,141, 547
26232,145, 549
26233,139, 542
26234,139, 538
26235,145, 553
26236,142, 541
26237,139, 540
26238,138, 539
26239,131, 538
26240,137, 536
26241,131, 539
26242,137, 533
26243,127, 531
26244,132, 532
26245,131, 533
26246,126, 526
26247,125, 527
26248,127, 512
26249,127, 521
26250,124, 523
26251,118, 519
26252,116, 507
26253,116, 513
26254,121, 518
26255,110, 518
26256,113, 517
26257,126, 518
26258,124, 517
26259,118, 517
26260,121, 517
26261,122, 518
26262,120, 514
26263,123, 517
26264,111, 508
26265,123, 516
26266,119, 513
26267,121, 521
26268,124, 517
26269,131, 523
26270,127, 526
26271,123, 525
26272,132, 524
26273,131, 525
26274,133, 527
26275,129, 529
26276,129, 527
26277,137, 531
26278,139, 532
26279,133, 513
26280,135, 536
26281,129, 535
26282,136, 539
26283,136, 540
26284,139, 553
26285,145, 541
26286,141, 545
26287,140, 545
26288,139, 542
26289,145, 545
26290,145, 547
26291,145, 546
26292,145, 547
26293,144, 548
26294,138, 545
26295,139, 547
26296,139, 546
26297,142, 546
26298,142, 542
26299,133, 540
26300,141, 538
26301,138, 535
26302,134, 537
26303,134, 531
26304,120, 517
26305,129, 531
26306,127, 532
26307,131, 529
26308,125, 529
26309,123, 524
26310,121, 522
26311,124, 526
26312,124, 519
26313,121, 513
26314,123, 502
26315,122, 519
26316,110, 516
26317,116, 510
26318,120, 517
26319,117, 513
26320,118, 517
26321,122, 515
26322,123, 526
26323,123, 513
26324,120, 517
26325,119, 512
26326,124, 513
26327,119, 513
26328,127, 523
26329,123, 522
26330,131, 521
26331,128, 521
26332,129, 532
26333,132, 523
26334,131, 525
26335,128, 527
26336,130, 530
26337,131, 525
26338,136, 533
26339,134, 535
26340,140, 535
26341,139, 539
26342,139, 537
26343,143, 540
26344,136, 540
26345,137, 542
26346,145, 543
26347,141, 545
26348,134, 543
26349,141, 547
26350,145, 546
26351,145, 547
26352,141, 547
26353,144, 556
26354,150, 549
26355,140, 547
26356,138, 537
26357,139, 542
26358,138, 543
26359,133, 541
26360,127, 539
26361,139, 538
26362,137, 539
26363,130, 535
26364,134, 535
26365,132, 533
26366,132, 529
26367,132, 531
26368,127, 525
26369,124, 529
26370,127, 510
26371,129, 524
26372,126, 523
26373,119, 529
26374,124, 521
26375,124, 519
26376,119, 516
26377,127, 515
26378,117, 519
26379,123, 514
26380,122, 515
26381,118, 514
26382,122, 514
26383,121, 524
26384,121, 512
26385,118, 519
26386,115, 512
26387,124, 517
26388,125, 517
26389,124, 518
26390,121, 514
26391,127, 522
26392,124, 519
26393,129, 523
26394,131, 522
26395,131, 522
26396,138, 529
26397,129, 529
26398,134, 529
26399,134, 536
26400,139, 533
26401,139, 533
26402,134, 536
26403,142, 535
26404,137, 538
26405,145, 540
26406,132, 540
26407,143, 541
26408,144, 540
26409,136, 545
26410,133, 527
26411,142, 547
26412,139, 547
26413,140, 546
26414,144, 547
26415,141, 547
26416,140, 548
26417,145, 547
26418,139, 541
26419,141, 540
26420,134, 541
26421,132, 540
26422,135, 548
26423,135, 536
26424,127, 536
26425,135, 533
26426,131, 530
26427,132, 529
26428,132, 532
26429,124, 529
26430,129, 525
26431,127, 527
26432,121, 523
26433,118, 517
26434,123, 529
26435,122, 519
26436,127, 522
26437,123, 518
26438,125, 519
26439,118, 518
26440,124, 515
26441,119, 510
26442,118, 518
26443,118, 517
26444,123, 517
26445,123, 518
26446,119, 518
26447,122, 517
26448,129, 519
26449,125, 516
26450,123, 517
26451,126, 521
26452,130, 521
26453,122, 524
26454,127, 521
26455,132, 502
26456,132, 527
26457,133, 529
26458,130, 530
26459,133, 539
26460,138, 532
26461,141, 538
26462,136, 538
26463,137, 558
26464,145, 535
26465,144, 537
26466,139, 537
26467,133, 542
26468,145, 537
26469,143, 542
26470,142, 543
26471,139, 547
26472,145, 547
26473,141, 547
26474,145, 547
26475,145, 543
26476,144, 546
26477,144, 547
26478,139, 547
26479,141, 545
26480,138, 540
26481,140, 540
26482,134, 540
26483,134, 545
26484,137, 539
26485,132, 533
26486,134, 535
26487,134, 541
26488,135, 530
26489,133, 530
26490,129, 529
26491,127, 525
26492,127, 524
26493,123, 524
26494,127, 527
26495,121, 524
26496,125, 519
26497,120, 518
26498,125, 521
26499,125, 517
26500,124, 519
26501,122, 505
26502,112, 517
26503,120, 517
26504,121, 516
26505,123, 517
26506,119, 518
26507,121, 519
26508,122, 536
26509,129, 517
26510,131, 518
26511,131, 519
26512,124, 510
26513,131, 529
26514,131, 519
26515,128, 524
26516,133, 524
26517,133, 524
26518,131, 529
26519,139, 527
26520,138, 530
26521,137, 529
26522,139, 535
26523,142, 536
26524,139, 532
26525,140, 540
26526,139, 536
26527,140, 543
26528,138, 540
26529,143, 539
26530,147, 546
26531,140, 543
26532,139, 527
26533,143, 541
26534,136, 542
26535,144, 547
26536,138, 548
26537,139, 539
26538,139, 547
26539,145, 548
26540,142, 547
26541,139, 546
26542,137, 540
26543,135, 536
26544,130, 529
26545,133, 537
26546,129, 533
26547,133, 535
26548,126, 533
26549,131, 531
26550,121, 529
26551,129, 529
26552,127, 527
26553,126, 529
26554,127, 526
26555,121, 524
26556,120, 523
26557,122, 519
26558,120, 522
26559,126, 519
26560,123, 518
26561,123, 517
26562,123, 517
26563,120, 517
26564,127, 538
26565,121, 514
26566,123, 519
26567,119, 517
26568,121, 515
26569,122, 521
26570,127, 517
26571,127, 519
26572,126, 518
26573,124, 521
26574,124, 523
26575,127, 524
26576,130, 524
26577,131, 529
26578,129, 524
26579,136, 525
26580,127, 527
26581,137, 526
26582,137, 530
26583,130, 535
26584,136, 536
26585,140, 531
26586,137, 538
26587,144, 540
26588,139, 540
26589,140, 543
26590,145, 542
26591,141, 545
26592,131, 543
26593,141, 548
26594,148, 548
26595,152, 547
26596,140, 545
26597,139, 543
26598,151, 554
26599,143, 547
26600,139, 549
26601,139, 547
26602,141, 541
26603,134, 540
26604,138, 539
26605,136, 542
26606,133, 537
26607,134, 537
26608,135, 535
26609,128, 532
26610,132, 532
26611,127, 531
26612,126, 527
26613,129, 527
26614,127, 524
26615,124, 521
26616,121, 522
26617,121, 522
26618,122, 524
26619,126, 518
26620,127, 518
26621,121, 525
26622,120, 518
26623,124, 516
26624,126, 517
26625,115, 517
26626,121, 512
26627,120, 521
26628,118, 513
26629,119, 514
26630,118, 522
26631,122, 538
26632,132, 519
26633,123, 517
26634,125, 524
26635,130, 527
26636,126, 521
26637,127, 523
26638,122, 526
26639,133, 525
26640,128, 525
26641,135, 531
26642,131, 527
26643,137, 540
26644,139, 529
26645,141, 539
26646,134, 555
26647,144, 540
26648,138, 540
26649,139, 539
26650,139, 541
26651,143, 541
26652,139, 541
26653,133, 543
26654,141, 547
26655,147, 542
26656,151, 547
26657,141, 547
26658,147, 547
26659,139, 546
26660,138, 545
26661,138, 547
26662,142, 543
26663,139, 541
26664,134, 540
26665,137, 540
26666,136, 535
26667,136, 536
26668,135, 537
26669,129, 529
26670,128, 533
26671,135, 529
26672,127, 530
26673,127, 529
26674,124, 524
26675,122, 524
26676,121, 526
26677,123, 523
26678,127, 522
26679,123, 527
26680,124, 521
26681,122, 518
26682,122, 517
26683,127, 519
26684,121, 517
26685,118, 519
26686,118, 517
26687,117, 516
26688,125, 517
26689,130, 519
26690,125, 517
26691,123, 514
26692,122, 517
26693,124, 517
26694,121, 517
26695,121, 519
26696,128, 524
26697,126, 519
26698,127, 523
26699,126, 518
26700,132, 524
26701,128, 530
26702,130, 524
26703,128, 527
26704,135, 536
26705,138, 533
26706,138, 536
26707,133, 556
26708,143, 539
26709,140, 540
26710,139, 547
26711,139, 540
26712,145, 538
26713,144, 543
26714,133, 545
26715,140, 547
26716,147, 546
26717,149, 547
26718,141, 545
26719,148, 555
26720,145, 545
26721,137, 547
26722,144, 546
26723,144, 547
26724,141, 542
26725,134, 540
26726,139, 540
26727,134, 538
26728,137, 535
26729,135, 535
26730,129, 532
26731,132, 535
26732,127, 531
26733,121, 530
26734,126, 526
26735,127, 513
26736,124, 527
26737,121, 525
26738,121, 523
26739,124, 524
26740,125, 522
26741,125, 521
26742,128, 539
26743,126, 518
26744,126, 516
26745,126, 518
26746,119, 508
26747,127, 518
26748,113, 518
26749,127, 518
26750,122, 517
26751,127, 518
26752,121, 519
26753,122, 517
26754,126, 519
26755,127, 519
26756,121, 519
26757,128, 523
26758,126, 524
26759,130, 525
26760,131, 516
26761,128, 524
26762,127, 527
26763,129, 524
26764,133, 527
26765,136, 540
26766,139, 533
26767,134, 531
26768,136, 545
26769,142, 538
26770,145, 540
26771,141, 539
26772,139, 536
26773,144, 540
26774,140, 540
26775,140, 542
26776,138, 529
26777,143, 543
26778,142, 549
26779,137, 547
26780,141, 554
26781,144, 546
26782,133, 545
26783,145, 548
26784,143, 546
26785,140, 540
26786,134, 543
26787,136, 529
26788,135, 537
26789,131, 537
26790,132, 529
26791,126, 532
26792,127, 532
26793,132, 533
26794,132, 529
26795,127, 525
26796,122, 524
26797,130, 527
26798,121, 527
26799,121, 525
26800,126, 524
26801,122, 524
26802,126, 519
26803,127, 515
26804,117, 529
26805,122, 518
26806,123, 518
26807,121, 517
26808,125, 517
26809,119, 519
26810,125, 517
26811,121, 519
26812,127, 517
26813,123, 510
26814,125, 517
26815,125, 519
26816,124, 519
26817,124, 522
26818,129, 513
26819,122, 523
26820,124, 524
26821,119, 517
26822,129, 527
26823,133, 529
26824,130, 533
26825,127, 529
26826,134, 539
26827,137, 532
26828,139, 533
26829,140, 533
26830,139, 535
26831,136, 536
26832,139, 540
26833,139, 543
26834,144, 538
26835,145, 539
26836,143, 548
26837,133, 529
26838,142, 543
26839,145, 546
26840,141, 547
26841,134, 546
26842,144, 546
26843,137, 548
26844,139, 548
26845,144, 548
26846,140, 540
26847,135, 540
26848,134, 537
26849,132, 540
26850,134, 540
26851,136, 533
26852,134, 533
26853,127, 535
26854,133, 533
26855,127, 529
26856,127, 514
26857,123, 515
26858,126, 529
26859,121, 519
26860,113, 521
26861,127, 532
26862,123, 517
26863,125, 519
26864,124, 522
26865,122, 515
26866,118, 525
26867,127, 517
26868,117, 514
26869,121, 517
26870,123, 514
26871,120, 516
26872,121, 517
26873,122, 517
26874,122, 517
26875,122, 518
26876,125, 519
26877,122, 521
26878,127, 523
26879,127, 521
26880,118, 526
26881,125, 524
26882,121, 515
26883,130, 525
26884,127, 527
26885,123, 530
26886,137, 522
26887,135, 533
26888,136, 533
26889,141, 538
26890,135, 558
26891,143, 536
26892,139, 543
26893,142, 545
26894,147, 540
26895,147, 542
26896,147, 545
26897,144, 546
26898,139, 547
26899,145, 548
26900,136, 547
26901,140, 547
26902,140, 547
26903,145, 543
26904,132, 547
26905,139, 552
26906,144, 547
26907,139, 541
26908,134, 540
26909,133, 538
26910,138, 536
26911,137, 537
26912,136, 539
26913,129, 535
26914,126, 515
26915,128, 530
26916,125, 532
26917,124, 529
26918,127, 526
26919,127, 524
26920,115, 524
26921,117, 523
26922,117, 522
26923,126, 519
26924,121, 519
26925,121, 519
26926,120, 517
26927,124, 517
26928,121, 518
26929,118, 512
26930,124, 526
26931,124, 515
26932,120, 517
26933,127, 516
26934,126, 519
26935,125, 518
26936,124, 513
26937,124, 518
26938,127, 519
26939,122, 521
26940,127, 519
26941,120, 524
26942,120, 513
26943,125, 514
26944,128, 527
26945,122, 525
26946,128, 529
26947,134, 540
26948,139, 531
26949,140, 535
26950,140, 540
26951,141, 539
26952,141, 538
26953,139, 538
26954,140, 536
26955,139, 535
26956,142, 540
26957,139, 542
26958,139, 545
26959,148, 555
26960,149, 545
26961,145, 547
26962,145, 547
26963,143, 532
26964,137, 546
26965,137, 543
26966,137, 548
26967,143, 541
26968,140, 542
26969,134, 540
26970,138, 538
26971,135, 537
26972,133, 539
26973,135, 536
26974,127, 533
26975,127, 529
26976,129, 530
26977,126, 529
26978,128, 529
26979,127, 529
26980,127, 529
26981,127, 524
26982,121, 524
26983,124, 516
26984,122, 521
26985,119, 519
26986,124, 517
26987,123, 516
26988,121, 515
26989,120, 517
26990,116, 517
26991,115, 498
26992,122, 521
26993,120, 515
26994,121, 517
26995,119, 519
26996,121, 519
26997,128, 517
26998,123, 519
26999,126, 519
27000,120, 519
27001,128, 523
27002,127, 529
27003,131, 524
27004,126, 515
27005,131, 524
27006,127, 526
27007,136, 529
27008,133, 517
27009,133, 535
27010,133, 525
27011,138, 537
27012,136, 533
27013,139, 537
27014,138, 538
27015,142, 540
27016,139, 540
27017,147, 547
27018,145, 549
27019,145, 545
27020,139, 546
27021,144, 537
27022,139, 547
27023,137, 540
27024,143, 546
27025,141, 548
27026,138, 547
27027,139, 547
27028,144, 547
27029,141, 543
27030,139, 541
27031,138, 541
27032,136, 540
27033,128, 532
27034,133, 535
27035,128, 533
27036,133, 543
27037,132, 536
27038,131, 529
27039,126, 529
27040,128, 527
27041,127, 525
27042,116, 524
27043,116, 523
27044,122, 514
27045,125, 522
27046,124, 517
27047,116, 508
27048,125, 519
27049,124, 519
27050,122, 516
27051,120, 519
27052,123, 516
27053,123, 517
27054,118, 517
27055,118, 517
27056,127, 514
27057,122, 517
27058,123, 517
27059,121, 518
27060,128, 524
27061,128, 523
27062,127, 524
27063,125, 522
27064,126, 524
27065,130, 525
27066,131, 524
27067,129, 529
27068,136, 529
27069,133, 519
27070,135, 533
27071,134, 533
27072,133, 538
27073,134, 536
27074,141, 536
27075,138, 536
27076,142, 538
27077,138, 541
27078,144, 545
27079,139, 540
27080,145, 553
27081,145, 537
27082,149, 545
27083,144, 545
27084,139, 547
27085,145, 531
27086,137, 547
27087,138, 547
27088,139, 546
27089,144, 539
27090,140, 540
27091,133, 542
27092,135, 545
27093,133, 553
27094,139, 539
27095,136, 536
27096,130, 532
27097,133, 543
27098,129, 530
27099,127, 532
27100,127, 553
27101,133, 527
27102,128, 527
27103,128, 529
27104,128, 522
27105,124, 524
27106,119, 524
27107,122, 518
27108,120, 523
27109,123, 519
27110,117, 514
27111,118, 517
27112,118, 516
27113,125, 518
27114,127, 516
27115,118, 517
27116,123, 519
27117,127, 517
27118,124, 516
27119,122, 518
27120,119, 519
27121,117, 516
27122,128, 509
27123,125, 521
27124,122, 521
27125,127, 526
27126,127, 527
27127,131, 524
27128,124, 529
27129,138, 529
27130,134, 516
27131,133, 532
27132,137, 533
27133,133, 536
27134,137, 537
27135,141, 540
27136,139, 540
27137,141, 539
27138,139, 540
27139,147, 540
27140,143, 541
27141,144, 543
27142,139, 547
27143,147, 542
27144,145, 547
27145,142, 548
27146,143, 535
27147,141, 548
27148,135, 545
27149,137, 547
27150,143, 547
27151,140, 542
27152,139, 541
27153,137, 538
27154,131, 536
27155,137, 539
27156,134, 538
27157,129, 538
27158,133, 535
27159,133, 531
27160,126, 529
27161,124, 529
27162,129, 535
27163,128, 525
27164,121, 529
27165,121, 513
27166,122, 523
27167,119, 524
27168,127, 519
27169,122, 524
27170,117, 499
27171,124, 517
27172,121, 519
27173,119, 505
27174,127, 515
27175,123, 517
27176,121, 516
27177,123, 538
27178,127, 514
27179,122, 517
27180,127, 522
27181,121, 518
27182,124, 525
27183,131, 524
27184,130, 521
27185,134, 523
27186,132, 522
27187,118, 527
27188,136, 524
27189,130, 529
27190,138, 529
27191,136, 527
27192,139, 531
27193,137, 533
27194,133, 517
27195,137, 536
27196,140, 538
27197,139, 538
27198,139, 541
27199,141, 540
27200,145, 540
27201,139, 548
27202,148, 543
27203,145, 547
27204,145, 547
27205,140, 547
27206,139, 545
27207,145, 535
27208,142, 547
27209,137, 545
27210,140, 542
27211,141, 547
27212,139, 547
27213,135, 541
27214,128, 539
27215,130, 545
27216,139, 536
27217,136, 537
27218,131, 535
27219,130, 538
27220,135, 529
27221,127, 530
27222,127, 529
27223,132, 527
27224,127, 529
27225,127, 526
27226,124, 526
27227,127, 532
27228,113, 523
27229,127, 529
27230,125, 514
27231,126, 519
27232,118, 519
27233,119, 519
27234,119, 517
27235,123, 515
27236,125, 518
27237,115, 516
27238,124, 524
27239,124, 512
27240,119, 518
27241,121, 517
27242,121, 522
27243,128, 524
27244,129, 524
27245,127, 519
27246,125, 523
27247,124, 523
27248,123, 525
27249,133, 532
27250,129, 525
27251,138, 529
27252,136, 519
27253,134, 530
27254,135, 533
27255,132, 530
27256,139, 540
27257,140, 538
27258,133, 536
27259,134, 540
27260,140, 532
27261,144, 535
27262,144, 543
27263,144, 542
27264,137, 548
27265,144, 546
27266,139, 545
27267,140, 547
27268,145, 543
27269,137, 548
27270,139, 547
27271,137, 549
27272,142, 547
27273,140, 541
27274,136, 543
27275,139, 540
27276,135, 536
27277,130, 536
27278,134, 529
27279,132, 537
27280,131, 536
27281,133, 533
27282,125, 529
27283,127, 529
27284,129, 529
27285,124, 531
27286,123, 523
27287,123, 525
27288,127, 526
27289,129, 522
27290,124, 519
27291,121, 517
27292,117, 506
27293,123, 516
27294,124, 518
27295,117, 514
27296,123, 519
27297,125, 518
27298,119, 513
27299,125, 539
27300,130, 516
27301,123, 521
27302,121, 521
27303,123, 517
27304,129, 524
27305,123, 521
27306,127, 522
27307,127, 524
27308,132, 523
27309,123, 526
27310,132, 527
27311,129, 519
27312,131, 527
27313,133, 529
