Mostres_ESP32,Valor1_mV, Valor2_mV
8902,83, 0
8903,65, 0
8904,29, 0
8905,10, 0
8906,0, 0
8907,0, 0
8908,0, 0
8909,0, 0
8910,3, 0
8911,42, 0
8912,101, 0
8913,115, 0
8914,90, 0
8915,55, 0
8916,36, 0
8917,40, 0
8918,65, 0
8919,101, 0
8920,107, 0
8921,119, 0
8922,131, 0
8923,168, 0
8924,214, 0
8925,262, 0
8926,269, 0
8927,248, 0
8928,189, 0
8929,139, 0
8930,101, 0
8931,102, 0
8932,132, 0
8933,165, 0
8934,218, 0
8935,284, 0
8936,360, 0
8937,426, 0
8938,472, 0
8939,513, 3
8940,531, 0
8941,517, 0
8942,525, 0
8943,498, 0
8944,462, 2
8945,417, 0
8946,385, 0
8947,346, 0
8948,328, 0
8949,277, 0
8950,193, 0
8951,102, 0
8952,14, 0
8953,0, 0
8954,0, 0
8955,0, 0
8956,0, 0
8957,4, 0
8958,1, 0
8959,0, 0
8960,4, 0
8961,1, 0
8962,17, 0
8963,50, 0
8964,70, 0
8965,92, 0
8966,122, 0
8967,153, 0
8968,176, 0
8969,183, 0
8970,193, 0
8971,204, 0
8972,217, 0
8973,223, 0
8974,227, 0
8975,221, 0
8976,222, 0
8977,229, 0
8978,247, 0
8979,265, 0
8980,272, 0
8981,249, 0
8982,212, 0
8983,157, 0
8984,115, 0
8985,70, 0
8986,31, 0
8987,13, 0
8988,0, 0
8989,0, 0
8990,0, 0
8991,8, 0
8992,0, 0
8993,0, 0
8994,14, 0
8995,24, 0
8996,38, 0
8997,60, 0
8998,76, 0
8999,56, 0
9000,28, 0
9001,1, 0
9002,12, 0
9003,1, 0
9004,20, 0
9005,36, 0
9006,26, 0
9007,30, 0
9008,31, 0
9009,43, 0
9010,48, 0
9011,63, 0
9012,73, 0
9013,87, 0
9014,99, 0
9015,110, 0
9016,105, 0
9017,102, 0
9018,95, 0
9019,89, 0
9020,93, 0
9021,92, 0
9022,83, 0
9023,76, 0
9024,79, 0
9025,76, 0
9026,61, 0
9027,72, 0
9028,63, 0
9029,55, 0
9030,54, 0
9031,57, 0
9032,68, 0
9033,73, 0
9034,70, 0
9035,62, 0
9036,40, 0
9037,9, 0
9038,0, 0
9039,0, 0
9040,0, 0
9041,5, 0
9042,7, 0
9043,13, 0
9044,20, 0
9045,31, 0
9046,51, 0
9047,83, 0
9048,124, 0
9049,176, 0
9050,220, 0
9051,251, 0
9052,257, 0
9053,270, 0
9054,235, 0
9055,220, 0
9056,201, 0
9057,173, 0
9058,147, 0
9059,135, 0
9060,127, 0
9061,131, 0
9062,110, 0
9063,108, 0
9064,107, 0
9065,103, 0
9066,101, 0
9067,107, 0
9068,83, 0
9069,78, 0
9070,65, 0
9071,48, 2
9072,31, 0
9073,35, 0
9074,35, 0
9075,47, 0
9076,53, 0
9077,61, 0
9078,78, 0
9079,72, 0
9080,85, 0
9081,85, 0
9082,91, 0
9083,83, 0
9084,106, 0
9085,113, 0
9086,154, 0
9087,135, 0
9088,143, 0
9089,135, 0
9090,125, 0
9091,121, 6
9092,115, 0
9093,117, 0
9094,129, 0
9095,127, 0
9096,134, 0
9097,131, 0
9098,127, 0
9099,126, 0
9100,122, 0
9101,129, 0
9102,129, 0
9103,119, 0
9104,94, 0
9105,64, 0
9106,36, 0
9107,18, 0
9108,11, 0
9109,17, 0
9110,21, 0
9111,29, 0
9112,37, 0
9113,50, 0
9114,61, 3
9115,68, 0
9116,86, 0
9117,102, 0
9118,92, 0
9119,92, 0
9120,77, 0
9121,89, 0
9122,83, 0
9123,90, 0
9124,108, 0
9125,132, 0
9126,173, 1
9127,203, 0
9128,220, 0
9129,232, 0
9130,223, 0
9131,207, 0
9132,180, 0
9133,163, 0
9134,145, 0
9135,144, 0
9136,135, 0
9137,117, 0
9138,118, 0
9139,113, 0
9140,110, 0
9141,96, 0
9142,100, 0
9143,105, 0
9144,129, 0
9145,136, 0
9146,161, 0
9147,144, 0
9148,138, 0
9149,127, 0
9150,133, 0
9151,127, 0
9152,127, 0
9153,123, 0
9154,122, 0
9155,117, 0
9156,135, 0
9157,103, 0
9158,101, 0
9159,103, 0
9160,109, 0
9161,93, 0
9162,86, 0
9163,65, 0
9164,59, 0
9165,25, 0
9166,0, 0
9167,0, 0
9168,0, 0
9169,0, 0
9170,0, 0
9171,6, 0
9172,8, 0
9173,20, 0
9174,5, 0
9175,0, 0
9176,0, 0
9177,0, 0
9178,0, 0
9179,0, 0
9180,3, 0
9181,21, 0
9182,40, 0
9183,52, 0
9184,52, 0
9185,79, 0
9186,73, 0
9187,73, 0
9188,84, 0
9189,65, 0
9190,75, 0
9191,50, 0
9192,37, 1
9193,37, 0
9194,70, 0
9195,70, 0
9196,102, 0
9197,134, 0
9198,168, 25
9199,167, 21
9200,207, 23
9201,213, 26
9202,174, 4
9203,101, 0
9204,12, 0
9205,2, 0
9206,10, 4
9207,41, 0
9208,46, 18
9209,19, 21
9210,3, 0
9211,0, 0
9212,0, 2
9213,12, 0
9214,70, 0
9215,134, 0
9216,193, 0
9217,233, 3
9218,278, 0
9219,305, 0
9220,338, 0
9221,380, 0
9222,421, 0
9223,432, 0
9224,433, 0
9225,342, 0
9226,226, 0
9227,168, 0
9228,132, 0
9229,134, 0
9230,97, 0
9231,93, 0
9232,73, 0
9233,40, 0
9234,18, 0
9235,12, 0
9236,26, 0
9237,67, 0
9238,108, 0
9239,138, 18
9240,156, 44
9241,165, 47
9242,163, 3
9243,173, 44
9244,210, 6
9245,251, 0
9246,258, 0
9247,271, 0
9248,291, 0
9249,316, 0
9250,327, 0
9251,318, 9
9252,304, 0
9253,256, 0
9254,184, 0
9255,109, 0
9256,38, 13
9257,4, 0
9258,3, 0
9259,15, 0
9260,48, 0
9261,103, 45
9262,171, 11
9263,213, 0
9264,228, 0
9265,204, 31
9266,170, 54
9267,134, 59
9268,115, 21
9269,110, 44
9270,89, 8
9271,75, 32
9272,39, 19
9273,6, 6
9274,0, 0
9275,0, 0
9276,0, 0
9277,0, 0
9278,0, 0
9279,0, 0
9280,0, 0
9281,20, 0
9282,24, 0
9283,48, 0
9284,63, 0
9285,79, 0
9286,108, 0
9287,115, 0
9288,135, 0
9289,148, 0
9290,152, 0
9291,158, 0
9292,154, 0
9293,159, 0
9294,158, 0
9295,157, 0
9296,127, 3
9297,68, 0
9298,26, 0
9299,6, 8
9300,2, 26
9301,1, 6
9302,0, 10
9303,0, 0
9304,1, 0
9305,3, 8
9306,11, 10
9307,6, 0
9308,0, 0
9309,2, 0
9310,18, 0
9311,48, 4
9312,72, 0
9313,85, 0
9314,100, 0
9315,110, 19
9316,118, 0
9317,115, 0
9318,115, 0
9319,133, 0
9320,143, 0
9321,189, 0
9322,193, 0
9323,221, 4
9324,224, 0
9325,232, 0
9326,231, 1
9327,220, 61
9328,205, 9
9329,182, 6
9330,168, 13
9331,152, 12
9332,138, 57
9333,119, 7
9334,107, 15
9335,88, 0
9336,92, 0
9337,115, 0
9338,108, 0
9339,101, 0
9340,97, 0
9341,102, 0
9342,99, 0
9343,107, 0
9344,106, 0
9345,106, 0
9346,111, 0
9347,117, 0
9348,112, 0
9349,116, 0
9350,123, 0
9351,107, 0
9352,104, 0
9353,105, 0
9354,102, 0
9355,108, 0
9356,89, 0
9357,89, 1
9358,83, 1
9359,97, 61
9360,94, 41
9361,101, 31
9362,101, 45
9363,102, 46
9364,85, 145
9365,83, 76
9366,63, 59
9367,56, 7
9368,51, 0
9369,48, 0
9370,50, 0
9371,46, 2
9372,38, 0
9373,39, 6
9374,41, 12
9375,38, 0
9376,26, 0
9377,31, 0
9378,31, 0
9379,35, 0
9380,36, 0
9381,39, 0
9382,34, 4
9383,51, 19
9384,60, 68
9385,55, 1
9386,57, 0
9387,75, 14
9388,73, 25
9389,85, 25
9390,89, 28
9391,95, 48
9392,115, 0
9393,121, 6
9394,121, 15
9395,115, 4
9396,115, 0
9397,117, 0
9398,117, 4
9399,115, 0
9400,113, 0
9401,119, 0
9402,117, 0
9403,121, 0
9404,127, 0
9405,122, 0
9406,129, 0
9407,138, 0
9408,143, 0
9409,169, 0
9410,155, 0
9411,159, 0
9412,148, 0
9413,143, 0
9414,135, 0
9415,134, 0
9416,126, 0
9417,116, 0
9418,108, 0
9419,110, 3
9420,133, 0
9421,119, 0
9422,133, 0
9423,123, 1
9424,132, 35
9425,127, 31
9426,129, 1
9427,108, 0
9428,107, 7
9429,76, 19
9430,67, 19
9431,59, 0
9432,57, 11
9433,57, 5
9434,39, 0
9435,30, 0
9436,22, 0
9437,11, 20
9438,15, 25
9439,0, 1
9440,0, 1
9441,4, 6
9442,2, 39
9443,8, 57
9444,26, 131
9445,29, 205
9446,37, 122
9447,22, 175
9448,24, 43
9449,30, 124
9450,38, 105
9451,46, 88
9452,59, 108
9453,80, 19
9454,78, 40
9455,79, 20
9456,72, 0
9457,65, 3
9458,81, 0
9459,101, 0
9460,130, 0
9461,148, 0
9462,159, 0
9463,197, 0
9464,216, 0
9465,211, 0
9466,218, 0
9467,217, 0
9468,223, 0
9469,221, 0
9470,206, 0
9471,202, 0
9472,216, 0
9473,223, 0
9474,208, 0
9475,193, 0
9476,175, 0
9477,154, 0
9478,140, 0
9479,141, 12
9480,151, 38
9481,164, 0
9482,159, 0
9483,148, 0
9484,110, 31
9485,62, 0
9486,9, 12
9487,0, 20
9488,14, 0
9489,0, 0
9490,0, 0
9491,0, 0
9492,4, 0
9493,19, 0
9494,38, 0
9495,67, 0
9496,95, 0
9497,120, 0
9498,137, 6
9499,138, 0
9500,126, 0
9501,111, 0
9502,97, 1
9503,56, 0
9504,32, 8
9505,8, 4
9506,0, 12
9507,0, 0
9508,0, 0
9509,0, 0
9510,0, 7
9511,1, 24
9512,19, 51
9513,34, 31
9514,55, 0
9515,83, 0
9516,100, 0
9517,115, 0
9518,123, 0
9519,122, 0
9520,123, 0
9521,117, 0
9522,116, 0
9523,121, 0
9524,141, 0
9525,179, 0
9526,226, 0
9527,253, 0
9528,281, 0
9529,291, 0
9530,302, 0
9531,276, 0
9532,260, 0
9533,227, 0
9534,212, 0
9535,196, 0
9536,181, 0
9537,186, 0
9538,192, 0
9539,191, 0
9540,184, 0
9541,170, 7
9542,169, 18
9543,157, 7
9544,158, 10
9545,150, 0
9546,133, 0
9547,107, 17
9548,74, 0
9549,21, 0
9550,2, 0
9551,0, 0
9552,0, 1
9553,15, 0
9554,0, 0
9555,0, 6
9556,0, 0
9557,0, 0
9558,6, 0
9559,21, 4
9560,25, 0
9561,38, 4
9562,44, 0
9563,55, 0
9564,55, 0
9565,72, 0
9566,86, 0
9567,100, 5
9568,121, 0
9569,131, 48
9570,143, 0
9571,134, 38
9572,136, 37
9573,134, 47
9574,105, 169
9575,77, 37
9576,36, 25
9577,6, 18
9578,1, 0
9579,0, 0
9580,6, 0
9581,39, 0
9582,73, 0
9583,104, 0
9584,129, 0
9585,150, 0
9586,156, 0
9587,147, 0
9588,121, 1
9589,108, 0
9590,97, 0
9591,113, 0
9592,133, 0
9593,161, 0
9594,189, 0
9595,210, 0
9596,257, 0
9597,291, 0
9598,293, 0
9599,206, 0
9600,84, 0
9601,4, 11
9602,0, 38
9603,8, 28
9604,17, 48
9605,0, 11
9606,0, 40
9607,4, 0
9608,43, 0
9609,93, 4
9610,127, 0
9611,159, 11
9612,164, 6
9613,171, 0
9614,179, 57
9615,186, 1
9616,174, 0
9617,179, 0
9618,181, 0
9619,185, 0
9620,183, 0
9621,211, 0
9622,226, 0
9623,221, 0
9624,205, 0
9625,197, 0
9626,159, 0
9627,143, 1
9628,119, 24
9629,96, 0
9630,84, 20
9631,52, 3
9632,31, 3
9633,29, 25
9634,39, 57
9635,19, 93
9636,29, 21
9637,43, 9
9638,57, 15
9639,60, 0
9640,70, 5
9641,84, 0
9642,95, 0
9643,116, 11
9644,120, 0
9645,135, 0
9646,133, 0
9647,132, 0
9648,144, 0
9649,145, 0
9650,156, 0
9651,159, 0
9652,170, 0
9653,174, 0
9654,183, 0
9655,176, 0
9656,170, 0
9657,158, 0
9658,136, 0
9659,125, 0
9660,115, 0
9661,100, 0
9662,90, 0
9663,94, 9
9664,79, 0
9665,84, 18
9666,87, 18
9667,91, 43
9668,84, 21
9669,77, 65
9670,63, 163
9671,46, 95
9672,37, 80
9673,50, 69
9674,32, 85
9675,30, 169
9676,21, 238
9677,26, 183
9678,20, 237
9679,20, 295
9680,19, 213
9681,18, 189
9682,12, 156
9683,7, 115
9684,21, 37
9685,17, 60
9686,27, 25
9687,31, 12
9688,30, 12
9689,43, 6
9690,46, 0
9691,56, 0
9692,64, 1
9693,76, 4
9694,80, 0
9695,102, 0
9696,110, 2
9697,108, 9
9698,118, 25
9699,120, 7
9700,99, 13
9701,85, 0
9702,76, 0
9703,74, 0
9704,74, 0
9705,83, 0
9706,112, 0
9707,95, 0
9708,97, 0
9709,108, 0
9710,101, 0
9711,94, 0
9712,84, 0
9713,92, 0
9714,97, 0
9715,116, 0
9716,139, 0
9717,150, 0
9718,164, 0
9719,170, 0
9720,183, 0
9721,168, 0
9722,158, 0
9723,154, 0
9724,154, 13
9725,188, 17
9726,189, 36
9727,181, 0
9728,148, 0
9729,133, 0
9730,107, 1
9731,69, 0
9732,51, 0
9733,22, 0
9734,0, 0
9735,0, 0
9736,0, 12
9737,8, 0
9738,19, 0
9739,31, 0
9740,25, 0
9741,27, 0
9742,12, 0
9743,1, 0
9744,0, 0
9745,0, 0
9746,4, 0
9747,26, 0
9748,85, 0
9749,132, 5
9750,180, 88
9751,218, 0
9752,267, 0
9753,309, 0
9754,341, 6
9755,368, 0
9756,383, 0
9757,391, 4
9758,379, 13
9759,370, 38
9760,327, 58
9761,289, 6
9762,255, 0
9763,227, 0
9764,195, 0
9765,179, 0
9766,159, 4
9767,152, 0
9768,145, 0
9769,139, 0
9770,134, 4
9771,128, 3
9772,122, 0
9773,126, 0
9774,126, 0
9775,120, 0
9776,118, 0
9777,122, 0
9778,94, 0
9779,92, 0
9780,89, 0
9781,99, 0
9782,108, 0
9783,104, 0
9784,125, 0
9785,89, 6
9786,95, 7
9787,109, 46
9788,108, 46
9789,80, 13
9790,54, 18
9791,24, 19
9792,0, 27
9793,0, 0
9794,0, 0
9795,0, 1
9796,5, 19
9797,22, 0
9798,41, 0
9799,42, 0
9800,29, 0
9801,27, 0
9802,25, 1
9803,21, 0
9804,2, 0
9805,0, 0
9806,0, 0
9807,0, 0
9808,11, 6
9809,47, 8
9810,78, 3
9811,70, 6
9812,34, 3
9813,3, 0
9814,0, 0
9815,0, 0
9816,0, 0
9817,0, 0
9818,0, 80
9819,0, 7
9820,0, 6
9821,7, 0
9822,20, 0
9823,47, 0
9824,87, 0
9825,138, 0
9826,197, 0
9827,248, 0
9828,226, 0
9829,152, 0
9830,61, 0
9831,32, 0
9832,97, 0
9833,218, 0
9834,363, 0
9835,481, 0
9836,548, 0
9837,568, 0
9838,527, 0
9839,501, 0
9840,476, 0
9841,428, 0
9842,402, 0
9843,371, 0
9844,338, 0
9845,306, 0
9846,285, 20
9847,300, 7
9848,361, 81
9849,436, 24
9850,476, 0
9851,512, 25
9852,494, 5
9853,453, 0
9854,368, 0
9855,265, 0
9856,167, 0
9857,87, 0
9858,25, 5
9859,0, 0
9860,0, 0
9861,0, 0
9862,5, 0
9863,19, 0
9864,41, 6
9865,71, 0
9866,90, 22
9867,86, 0
9868,89, 0
9869,89, 0
9870,62, 0
9871,31, 0
9872,0, 19
9873,0, 0
9874,0, 0
9875,0, 0
9876,0, 4
9877,15, 0
9878,54, 0
9879,78, 53
9880,94, 28
9881,108, 24
9882,137, 9
9883,174, 0
9884,159, 0
9885,97, 0
9886,34, 0
9887,5, 0
9888,0, 2
9889,0, 0
9890,2, 0
9891,17, 0
9892,31, 0
9893,42, 0
9894,76, 0
9895,112, 0
9896,143, 0
9897,179, 0
9898,212, 0
9899,226, 0
9900,247, 0
9901,261, 0
9902,266, 0
9903,257, 0
9904,259, 0
9905,257, 0
9906,236, 24
9907,227, 68
9908,229, 47
9909,211, 71
9910,126, 10
9911,40, 2
9912,1, 0
9913,70, 10
9914,201, 0
9915,337, 0
9916,440, 0
9917,495, 0
9918,502, 0
9919,479, 0
9920,432, 0
9921,377, 0
9922,326, 0
9923,256, 0
9924,171, 0
9925,77, 0
9926,1, 0
9927,80, 0
9928,218, 0
9929,378, 0
9930,542, 0
9931,650, 0
9932,722, 0
9933,823, 12
9934,895, 0
9935,917, 0
9936,894, 0
9937,835, 0
9938,721, 0
9939,597, 0
9940,475, 12
9941,359, 0
9942,305, 5
9943,251, 30
9944,208, 44
9945,198, 4
9946,176, 0
9947,164, 0
9948,141, 7
9949,132, 0
9950,127, 0
9951,134, 0
9952,135, 4
9953,144, 0
9954,141, 0
9955,154, 0
9956,145, 0
9957,143, 0
9958,158, 0
9959,156, 0
9960,180, 0
9961,171, 0
9962,183, 0
9963,152, 3
9964,132, 0
9965,93, 0
9966,58, 0
9967,51, 25
9968,24, 12
9969,6, 58
9970,3, 129
9971,0, 44
9972,1, 34
9973,0, 68
9974,0, 97
9975,6, 123
9976,0, 88
9977,0, 68
9978,0, 11
9979,0, 32
9980,0, 38
9981,0, 2
9982,0, 32
9983,0, 22
9984,0, 0
9985,0, 0
9986,0, 3
9987,0, 0
9988,0, 19
9989,0, 0
9990,0, 0
9991,0, 0
9992,0, 12
9993,0, 0
9994,2, 3
9995,0, 0
9996,0, 0
9997,5, 0
9998,7, 0
9999,28, 0
10000,24, 0
10001,28, 3
10002,54, 0
10003,59, 17
10004,67, 0
10005,67, 4
10006,67, 0
10007,72, 0
10008,84, 0
10009,89, 0
10010,95, 0
10011,103, 0
10012,105, 0
10013,116, 0
10014,115, 0
10015,123, 0
10016,130, 8
10017,130, 1
10018,148, 0
10019,149, 0
10020,147, 0
10021,133, 0
10022,120, 5
10023,91, 0
10024,57, 0
10025,30, 0
10026,11, 14
10027,4, 0
10028,3, 0
10029,13, 37
10030,0, 0
10031,2, 7
10032,3, 48
10033,7, 0
10034,31, 44
10035,42, 63
10036,17, 23
10037,0, 28
10038,51, 10
10039,100, 0
10040,107, 0
10041,70, 0
10042,25, 0
10043,0, 0
10044,0, 0
10045,0, 0
10046,12, 0
10047,4, 0
10048,14, 0
10049,39, 2
10050,89, 0
10051,84, 0
10052,86, 0
10053,84, 0
10054,121, 7
10055,217, 34
10056,312, 0
10057,371, 0
10058,426, 0
10059,452, 0
10060,436, 0
10061,425, 0
10062,403, 17
10063,370, 15
10064,330, 18
10065,334, 10
10066,357, 2
10067,377, 0
10068,407, 0
10069,405, 0
10070,394, 0
10071,365, 1
10072,308, 0
10073,235, 0
10074,151, 0
10075,94, 0
10076,70, 0
10077,60, 0
10078,57, 0
10079,74, 0
10080,95, 0
10081,135, 4
10082,125, 0
10083,127, 0
10084,130, 0
10085,136, 6
10086,143, 0
10087,161, 0
10088,187, 6
10089,206, 1
10090,227, 53
10091,180, 27
10092,128, 30
10093,86, 0
10094,57, 0
10095,58, 0
10096,68, 0
10097,75, 0
10098,95, 0
10099,123, 0
10100,152, 0
10101,180, 0
10102,158, 0
10103,81, 17
10104,0, 1
10105,111, 0
10106,275, 0
10107,376, 0
10108,431, 0
10109,411, 0
10110,376, 0
10111,325, 3
10112,256, 0
10113,170, 0
10114,80, 1
10115,11, 23
10116,19, 0
10117,133, 0
10118,231, 0
10119,301, 0
10120,349, 0
10121,400, 0
10122,484, 5
10123,594, 0
10124,730, 37
10125,806, 1
10126,799, 35
10127,695, 0
10128,524, 0
10129,351, 0
10130,228, 0
10131,176, 0
10132,176, 11
10133,150, 0
10134,47, 0
10135,121, 0
10136,447, 0
10137,711, 0
10138,891, 0
10139,923, 0
10140,861, 0
10141,735, 0
10142,634, 0
10143,505, 0
10144,407, 0
10145,336, 0
10146,254, 1
10147,142, 13
10148,10, 0
10149,139, 0
10150,368, 42
10151,613, 17
10152,814, 55
10153,1004, 121
10154,1131, 90
10155,1198, 79
10156,1204, 26
10157,1125, 4
10158,990, 6
10159,809, 0
10160,622, 0
10161,428, 0
10162,289, 0
10163,204, 0
10164,170, 0
10165,164, 2
10166,159, 22
10167,173, 0
10168,207, 0
10169,291, 0
10170,400, 0
10171,567, 2
10172,689, 8
10173,759, 0
10174,717, 0
10175,585, 0
10176,420, 31
10177,256, 30
10178,136, 0
10179,41, 18
10180,0, 9
10181,0, 0
10182,0, 0
10183,0, 0
10184,0, 0
10185,11, 0
10186,29, 57
10187,68, 5
10188,110, 0
10189,149, 0
10190,187, 0
10191,219, 0
10192,275, 0
10193,308, 0
10194,282, 0
10195,220, 1
10196,131, 0
10197,55, 0
10198,9, 0
10199,0, 0
10200,0, 0
10201,0, 0
10202,12, 0
10203,0, 0
10204,3, 0
10205,0, 0
10206,0, 0
10207,0, 0
10208,0, 0
10209,0, 0
10210,0, 0
10211,0, 0
10212,2, 64
10213,0, 115
10214,13, 202
10215,0, 18
10216,0, 19
10217,1, 0
10218,7, 0
10219,15, 11
10220,19, 10
10221,15, 0
10222,11, 5
10223,6, 0
10224,0, 0
10225,1, 2
10226,0, 0
10227,0, 0
10228,0, 0
10229,0, 0
10230,0, 0
10231,0, 6
10232,1, 0
10233,0, 0
10234,0, 0
10235,0, 0
10236,0, 0
10237,4, 0
10238,18, 4
10239,4, 0
10240,7, 19
10241,8, 12
10242,15, 0
10243,25, 0
10244,48, 0
10245,79, 0
10246,92, 0
10247,93, 0
10248,85, 0
10249,76, 0
10250,74, 0
10251,76, 0
10252,74, 0
10253,75, 0
10254,86, 0
10255,84, 0
10256,117, 0
10257,133, 0
10258,143, 0
10259,152, 0
10260,166, 0
10261,164, 0
10262,163, 0
10263,155, 0
10264,152, 0
10265,144, 0
10266,133, 25
10267,129, 0
10268,121, 19
10269,120, 1
10270,110, 0
10271,105, 0
10272,99, 1
10273,109, 38
10274,133, 58
10275,145, 80
10276,161, 7
10277,160, 70
10278,164, 25
10279,179, 27
10280,161, 0
10281,158, 0
10282,132, 10
10283,111, 0
10284,108, 0
10285,85, 0
10286,83, 0
10287,78, 0
10288,71, 0
10289,71, 0
10290,75, 0
10291,62, 0
10292,59, 0
10293,50, 0
10294,51, 0
10295,31, 0
10296,10, 0
10297,0, 0
10298,0, 0
10299,0, 6
10300,0, 0
10301,0, 12
10302,0, 6
10303,0, 4
10304,0, 0
10305,6, 2
10306,25, 0
10307,69, 32
10308,95, 0
10309,115, 0
10310,122, 0
10311,141, 0
10312,183, 0
10313,204, 0
10314,232, 0
10315,263, 0
10316,282, 0
10317,286, 0
10318,290, 0
10319,264, 0
10320,235, 0
10321,207, 0
10322,164, 0
10323,117, 0
10324,76, 0
10325,44, 0
10326,27, 0
10327,30, 0
10328,46, 0
10329,73, 2
10330,101, 0
10331,131, 12
10332,151, 0
10333,149, 0
10334,160, 25
10335,167, 32
10336,174, 105
10337,152, 38
10338,123, 2
10339,70, 31
10340,5, 7
10341,10, 11
10342,99, 25
10343,169, 0
10344,219, 0
10345,266, 0
10346,261, 0
10347,249, 0
10348,218, 8
10349,181, 0
10350,163, 10
10351,75, 0
10352,8, 0
10353,68, 0
10354,256, 2
10355,413, 0
10356,506, 0
10357,529, 0
10358,547, 0
10359,573, 0
10360,688, 0
10361,775, 0
10362,811, 12
10363,784, 12
10364,718, 0
10365,584, 18
10366,435, 48
10367,308, 18
10368,210, 8
10369,102, 7
10370,28, 5
10371,1, 0
10372,63, 0
10373,161, 0
10374,241, 0
10375,284, 0
10376,291, 0
10377,299, 0
10378,285, 0
10379,297, 0
10380,292, 0
10381,214, 0
10382,44, 0
10383,115, 0
10384,400, 0
10385,624, 0
10386,753, 0
10387,771, 0
10388,689, 0
10389,613, 0
10390,553, 0
10391,542, 0
10392,559, 0
10393,569, 12
10394,555, 25
10395,538, 30
10396,503, 9
10397,399, 51
10398,223, 6
10399,62, 3
10400,6, 43
10401,55, 14
10402,85, 0
10403,87, 8
10404,76, 0
10405,55, 17
10406,17, 1
10407,7, 0
10408,8, 0
10409,37, 0
10410,127, 0
10411,216, 0
10412,300, 0
10413,361, 0
10414,405, 0
10415,414, 0
10416,394, 0
10417,326, 0
10418,238, 0
10419,105, 0
10420,5, 0
10421,76, 0
10422,235, 0
10423,361, 108
10424,446, 44
10425,500, 51
10426,481, 61
10427,453, 55
10428,371, 47
10429,302, 206
10430,238, 89
10431,145, 50
10432,44, 9
10433,0, 10
10434,0, 0
10435,0, 0
10436,19, 0
10437,95, 0
10438,238, 4
10439,388, 0
10440,524, 0
10441,607, 0
10442,653, 0
10443,674, 0
10444,646, 0
10445,604, 0
10446,536, 0
10447,440, 0
10448,331, 0
10449,249, 0
10450,189, 18
10451,170, 4
10452,148, 0
10453,111, 0
10454,89, 0
10455,76, 13
10456,74, 0
10457,121, 40
10458,139, 85
10459,153, 0
10460,126, 0
10461,74, 0
10462,19, 29
10463,0, 0
10464,0, 0
10465,13, 0
10466,26, 0
10467,10, 0
10468,0, 0
10469,12, 0
10470,81, 7
10471,149, 3
10472,189, 0
10473,170, 0
10474,91, 0
10475,5, 0
10476,34, 0
10477,111, 0
10478,111, 0
10479,75, 0
10480,24, 0
10481,0, 0
10482,0, 0
10483,0, 0
10484,0, 1
10485,17, 5
10486,55, 8
10487,108, 23
10488,131, 32
10489,147, 15
10490,142, 20
10491,96, 51
10492,63, 0
10493,3, 0
10494,10, 0
10495,105, 0
10496,240, 0
10497,380, 0
10498,476, 0
10499,554, 2
10500,563, 0
10501,535, 0
10502,462, 0
10503,337, 0
10504,168, 0
10505,19, 0
10506,78, 0
10507,262, 0
10508,467, 0
10509,694, 0
10510,853, 0
10511,895, 3
10512,858, 0
10513,827, 0
10514,756, 0
10515,607, 0
10516,410, 7
10517,234, 0
10518,176, 0
10519,196, 24
10520,284, 0
10521,342, 0
10522,389, 0
10523,379, 0
10524,305, 15
10525,195, 3
10526,115, 19
10527,60, 0
10528,38, 0
10529,32, 0
10530,51, 0
10531,56, 0
10532,50, 25
10533,57, 0
10534,86, 12
10535,125, 0
10536,176, 0
10537,275, 0
10538,391, 0
10539,461, 0
10540,478, 0
10541,396, 14
10542,280, 53
10543,167, 0
10544,79, 0
10545,6, 0
10546,0, 55
10547,53, 6
10548,135, 19
10549,148, 63
10550,223, 0
10551,267, 12
10552,275, 24
10553,275, 31
10554,220, 28
10555,102, 3
10556,6, 5
10557,136, 0
10558,364, 0
10559,535, 0
10560,663, 0
10561,671, 0
10562,582, 0
10563,464, 0
10564,337, 0
10565,232, 0
10566,136, 0
10567,34, 0
10568,3, 0
10569,6, 7
10570,6, 0
10571,0, 1
10572,0, 0
10573,0, 0
10574,0, 0
10575,0, 0
10576,11, 0
10577,0, 36
10578,4, 13
10579,97, 1
10580,213, 0
10581,230, 0
10582,152, 0
10583,79, 0
10584,92, 0
10585,123, 12
10586,170, 0
10587,210, 0
10588,218, 0
10589,223, 0
10590,200, 0
10591,139, 0
10592,34, 8
10593,25, 4
10594,137, 0
10595,321, 17
10596,505, 0
10597,647, 0
10598,775, 4
10599,853, 12
10600,907, 22
10601,920, 0
10602,922, 12
10603,895, 0
10604,786, 0
10605,642, 0
10606,481, 0
10607,360, 8
10608,211, 26
10609,48, 45
10610,30, 83
10611,195, 5
10612,282, 0
10613,238, 11
10614,107, 13
10615,6, 0
10616,91, 0
10617,148, 2
10618,134, 0
10619,76, 6
10620,19, 5
10621,0, 0
10622,0, 0
10623,4, 0
10624,67, 0
10625,157, 0
10626,175, 0
10627,101, 0
10628,8, 0
10629,29, 0
10630,154, 0
10631,287, 0
10632,398, 0
10633,442, 0
10634,434, 0
10635,314, 0
10636,92, 0
10637,122, 8
10638,427, 0
10639,631, 0
10640,677, 11
10641,505, 34
10642,242, 0
10643,30, 6
10644,238, 57
10645,486, 57
10646,619, 0
10647,629, 5
