Mostres_ESP32,Valor1_mV, Valor2_mV
27954,625, 70
27955,749, 129
27956,826, 183
27957,828, 216
27958,766, 219
27959,726, 207
27960,630, 183
27961,546, 148
27962,479, 113
27963,481, 91
27964,438, 76
27965,349, 45
27966,183, 6
27967,34, 0
27968,231, 0
27969,447, 10
27970,619, 65
27971,745, 136
27972,770, 184
27973,653, 186
27974,432, 134
27975,185, 48
27976,67, 0
27977,220, 0
27978,257, 0
27979,156, 0
27980,20, 0
27981,68, 0
27982,172, 0
27983,311, 0
27984,441, 15
27985,542, 57
27986,566, 90
27987,558, 99
27988,513, 97
27989,404, 75
27990,221, 21
27991,34, 0
27992,208, 0
27993,442, 5
27994,532, 43
27995,442, 59
27996,226, 18
27997,37, 0
27998,76, 0
27999,138, 0
28000,122, 0
28001,67, 0
28002,13, 0
28003,139, 0
28004,324, 0
28005,522, 17
28006,718, 91
28007,871, 166
28008,948, 229
28009,934, 263
28010,810, 260
28011,678, 218
28012,496, 158
28013,359, 83
28014,282, 25
28015,232, 0
28016,137, 0
28017,72, 0
28018,5, 0
28019,3, 0
28020,107, 0
28021,313, 0
28022,558, 26
28023,702, 100
28024,717, 155
28025,578, 150
28026,386, 97
28027,230, 30
28028,190, 0
28029,170, 0
28030,83, 0
28031,55, 0
28032,254, 0
28033,408, 4
28034,446, 32
28035,452, 51
28036,391, 48
28037,268, 20
28038,129, 0
28039,29, 0
28040,0, 0
28041,11, 0
28042,92, 0
28043,237, 0
28044,403, 3
28045,524, 43
28046,554, 80
28047,542, 95
28048,524, 95
28049,483, 89
28050,428, 69
28051,359, 42
28052,286, 14
28053,254, 0
28054,255, 0
28055,226, 0
28056,132, 0
28057,30, 0
28058,88, 0
28059,282, 0
28060,468, 7
28061,607, 62
28062,666, 109
28063,576, 121
28064,394, 83
28065,155, 12
28066,92, 0
28067,351, 0
28068,527, 21
28069,648, 80
28070,712, 129
28071,700, 153
28072,621, 152
28073,487, 121
28074,319, 63
28075,127, 6
28076,35, 0
28077,154, 0
28078,238, 0
28079,362, 0
28080,407, 12
28081,360, 18
28082,235, 1
28083,88, 0
28084,43, 0
28085,164, 0
28086,193, 0
28087,139, 0
28088,25, 0
28089,72, 0
28090,165, 0
28091,201, 0
28092,173, 0
28093,127, 0
28094,47, 0
28095,7, 0
28096,80, 0
28097,207, 0
28098,294, 0
28099,339, 0
28100,348, 8
28101,284, 4
28102,213, 0
28103,138, 0
28104,60, 0
28105,13, 0
28106,113, 0
28107,220, 0
28108,292, 0
28109,357, 0
28110,344, 6
28111,244, 2
28112,83, 0
28113,50, 0
28114,264, 0
28115,456, 6
28116,570, 56
28117,635, 99
28118,657, 128
28119,643, 138
28120,521, 121
28121,333, 64
28122,164, 6
28123,60, 0
28124,25, 0
28125,25, 0
28126,18, 0
28127,21, 0
28128,40, 0
28129,92, 0
28130,164, 0
28131,207, 0
28132,210, 0
28133,185, 0
28134,171, 0
28135,152, 0
28136,151, 0
28137,153, 0
28138,151, 0
28139,148, 0
28140,53, 0
28141,7, 0
28142,26, 0
28143,6, 0
28144,60, 0
28145,207, 0
28146,344, 0
28147,413, 11
28148,382, 24
28149,277, 12
28150,171, 0
28151,106, 0
28152,86, 0
28153,142, 0
28154,247, 0
28155,342, 0
28156,418, 19
28157,437, 40
28158,367, 38
28159,263, 12
28160,157, 0
28161,92, 0
28162,54, 0
28163,24, 0
28164,0, 0
28165,44, 0
28166,96, 0
28167,95, 0
28168,52, 0
28169,9, 0
28170,25, 0
28171,45, 0
28172,26, 0
28173,19, 0
28174,160, 0
28175,379, 0
28176,592, 40
28177,758, 116
28178,853, 183
28179,883, 227
28180,816, 240
28181,717, 219
28182,594, 176
28183,531, 131
28184,535, 106
28185,625, 109
28186,749, 147
28187,865, 193
28188,927, 238
28189,914, 264
28190,814, 257
28191,642, 213
28192,424, 137
28193,202, 44
28194,35, 0
28195,77, 0
28196,117, 0
28197,67, 0
28198,6, 0
28199,90, 0
28200,195, 0
28201,220, 0
28202,248, 0
28203,285, 0
28204,299, 0
28205,300, 0
28206,274, 0
28207,187, 0
28208,77, 0
28209,8, 0
28210,0, 0
28211,14, 0
28212,34, 0
28213,51, 0
28214,69, 0
28215,64, 0
28216,18, 0
28217,12, 0
28218,103, 0
28219,223, 0
28220,318, 0
28221,399, 9
28222,411, 29
28223,352, 29
28224,269, 12
28225,151, 0
28226,26, 0
28227,169, 0
28228,409, 4
28229,614, 57
28230,734, 127
28231,801, 180
28232,792, 208
28233,724, 207
28234,622, 181
28235,493, 136
28236,283, 63
28237,62, 3
28238,78, 0
28239,219, 0
28240,340, 0
28241,420, 6
28242,478, 31
28243,446, 40
28244,406, 35
28245,390, 29
28246,387, 23
28247,387, 23
28248,364, 17
28249,338, 6
28250,307, 0
28251,257, 0
28252,220, 0
28253,210, 0
28254,246, 0
28255,349, 0
28256,487, 20
28257,642, 73
28258,830, 148
28259,1048, 236
28260,1223, 318
28261,1224, 368
28262,999, 364
28263,644, 285
28264,295, 148
28265,45, 17
28266,200, 0
28267,311, 0
28268,414, 8
28269,480, 39
28270,517, 64
28271,538, 85
28272,517, 93
28273,446, 79
28274,355, 54
28275,300, 25
28276,312, 9
28277,371, 12
28278,408, 27
28279,413, 38
28280,355, 32
28281,230, 8
28282,57, 0
28283,52, 0
28284,202, 0
28285,326, 0
28286,395, 10
28287,420, 31
28288,437, 44
28289,439, 51
28290,442, 56
28291,455, 57
28292,423, 55
28293,352, 36
28294,210, 5
28295,53, 0
28296,5, 0
28297,1, 0
28298,100, 0
28299,253, 0
28300,379, 0
28301,439, 17
28302,411, 30
28303,242, 11
28304,62, 0
28305,348, 0
28306,569, 29
28307,618, 83
28308,452, 83
28309,136, 17
28310,139, 0
28311,370, 0
28312,503, 21
28313,570, 62
28314,576, 90
28315,526, 95
28316,446, 72
28317,347, 44
28318,275, 9
28319,224, 0
28320,218, 0
28321,181, 0
28322,78, 0
28323,73, 0
28324,234, 0
28325,312, 0
28326,290, 0
28327,150, 0
28328,45, 0
28329,251, 0
28330,485, 13
28331,651, 77
28332,734, 141
28333,737, 180
28334,613, 173
28335,376, 117
28336,83, 22
28337,173, 0
28338,403, 2
28339,518, 43
28340,505, 75
28341,387, 63
28342,223, 21
28343,53, 0
28344,30, 0
28345,101, 0
28346,113, 0
28347,51, 0
28348,7, 0
28349,87, 0
28350,139, 0
28351,136, 0
28352,91, 0
28353,95, 0
28354,79, 0
28355,23, 0
28356,0, 0
28357,18, 0
28358,130, 0
28359,274, 0
28360,399, 0
28361,460, 25
28362,454, 40
28363,411, 41
28364,373, 27
28365,346, 14
28366,325, 4
28367,313, 1
28368,311, 0
28369,300, 0
28370,306, 0
28371,361, 1
28372,425, 12
28373,497, 37
28374,547, 65
28375,523, 77
28376,472, 75
28377,458, 63
28378,462, 56
28379,519, 67
28380,551, 83
28381,525, 88
28382,413, 69
28383,217, 19
28384,45, 0
28385,164, 0
28386,283, 0
28387,321, 0
28388,301, 0
28389,201, 0
28390,94, 0
28391,4, 0
28392,58, 0
28393,115, 0
28394,120, 0
28395,108, 0
28396,118, 0
28397,139, 0
28398,156, 0
28399,152, 0
28400,121, 0
28401,45, 0
28402,5, 0
28403,2, 0
28404,12, 0
28405,7, 0
28406,0, 0
28407,10, 0
28408,8, 0
28409,0, 0
28410,70, 0
28411,198, 0
28412,327, 0
28413,453, 17
28414,481, 47
28415,490, 61
28416,456, 63
28417,372, 46
28418,282, 14
28419,226, 0
28420,182, 0
28421,173, 0
28422,204, 0
28423,241, 0
28424,252, 0
28425,192, 0
28426,72, 0
28427,3, 0
28428,2, 0
28429,11, 0
28430,6, 0
28431,0, 0
28432,21, 0
28433,69, 0
28434,108, 0
28435,122, 0
28436,96, 0
28437,57, 0
28438,17, 0
28439,1, 0
28440,1, 0
28441,0, 0
28442,29, 0
28443,116, 0
28444,185, 0
28445,215, 0
28446,257, 0
28447,277, 0
28448,241, 0
28449,177, 0
28450,118, 0
28451,38, 0
28452,0, 0
28453,0, 0
28454,3, 0
28455,43, 0
28456,73, 0
28457,92, 0
28458,97, 0
28459,96, 0
28460,127, 0
28461,167, 0
28462,208, 0
28463,239, 0
28464,217, 0
28465,174, 0
28466,99, 0
28467,92, 0
28468,111, 0
28469,135, 0
28470,121, 0
28471,86, 0
28472,38, 0
28473,3, 0
28474,19, 0
28475,147, 0
28476,299, 0
28477,338, 0
28478,312, 0
28479,196, 0
28480,35, 0
28481,120, 0
28482,266, 0
28483,374, 0
28484,447, 18
28485,493, 40
28486,516, 63
28487,535, 74
28488,562, 86
28489,592, 101
28490,594, 109
28491,542, 107
28492,463, 85
28493,408, 55
28494,379, 35
28495,355, 19
28496,315, 4
28497,262, 0
28498,226, 0
28499,214, 0
28500,200, 0
28501,159, 0
28502,133, 0
28503,141, 0
28504,177, 0
28505,169, 0
28506,107, 0
28507,51, 0
28508,47, 0
28509,79, 0
28510,160, 0
28511,236, 0
28512,270, 0
28513,249, 0
28514,196, 0
28515,124, 0
28516,11, 0
28517,51, 0
28518,132, 0
28519,157, 0
28520,161, 0
28521,151, 0
28522,118, 0
28523,121, 0
28524,115, 0
28525,84, 0
28526,70, 0
28527,83, 0
28528,64, 0
28529,9, 0
28530,53, 0
28531,125, 0
28532,97, 0
28533,15, 0
28534,155, 0
28535,286, 0
28536,383, 1
28537,403, 19
28538,342, 17
28539,227, 2
28540,63, 0
28541,63, 0
28542,186, 0
28543,266, 0
28544,326, 0
28545,382, 3
28546,441, 20
28547,513, 45
28548,591, 78
28549,679, 116
28550,730, 152
28551,747, 175
28552,758, 188
28553,773, 196
28554,782, 206
28555,759, 208
28556,666, 188
28557,495, 138
28558,287, 63
28559,141, 3
28560,111, 0
28561,171, 0
28562,240, 0
28563,270, 0
28564,254, 0
28565,203, 0
28566,120, 0
28567,81, 0
28568,119, 0
28569,229, 0
28570,300, 0
28571,348, 0
28572,294, 0
28573,196, 0
28574,91, 0
28575,11, 0
28576,0, 0
28577,7, 0
28578,32, 0
28579,70, 0
28580,83, 0
28581,31, 0
28582,12, 0
28583,121, 0
28584,259, 0
28585,359, 0
28586,399, 19
28587,364, 24
28588,261, 7
28589,139, 0
28590,19, 0
28591,87, 0
28592,198, 0
28593,269, 0
28594,309, 0
28595,307, 0
28596,241, 0
28597,92, 0
28598,20, 0
28599,125, 0
28600,163, 0
28601,69, 0
28602,124, 0
28603,323, 0
28604,423, 6
28605,421, 26
28606,385, 23
28607,315, 9
28608,261, 0
28609,237, 0
28610,244, 0
28611,319, 0
28612,415, 2
28613,527, 38
28614,607, 79
28615,671, 115
28616,725, 148
28617,805, 182
28618,864, 218
28619,878, 242
28620,838, 245
28621,740, 227
28622,607, 190
28623,446, 127
28624,253, 50
28625,51, 0
28626,109, 0
28627,308, 0
28628,411, 6
28629,418, 23
28630,365, 23
28631,233, 4
28632,90, 0
28633,1, 0
28634,65, 0
28635,155, 0
28636,220, 0
28637,258, 0
28638,252, 0
28639,195, 0
28640,149, 0
28641,96, 0
28642,25, 0
28643,0, 0
28644,44, 0
28645,103, 0
28646,139, 0
28647,110, 0
28648,94, 0
28649,63, 0
28650,44, 0
28651,38, 0
28652,27, 0
28653,6, 0
28654,7, 0
28655,84, 0
28656,123, 0
28657,40, 0
28658,89, 0
28659,273, 0
28660,389, 1
28661,433, 24
28662,371, 27
28663,228, 4
28664,72, 0
28665,38, 0
28666,193, 0
28667,355, 0
28668,488, 18
28669,597, 63
28670,642, 102
28671,625, 125
28672,556, 119
28673,438, 84
28674,290, 38
28675,108, 0
28676,14, 0
28677,74, 0
28678,76, 0
28679,25, 0
28680,12, 0
28681,108, 0
28682,198, 0
28683,263, 0
28684,295, 0
28685,295, 0
28686,276, 0
28687,262, 0
28688,228, 0
28689,163, 0
28690,137, 0
28691,110, 0
28692,90, 0
28693,92, 0
28694,102, 0
28695,127, 0
28696,137, 0
28697,128, 0
28698,94, 0
28699,50, 0
28700,38, 0
28701,51, 0
28702,44, 0
28703,31, 0
28704,159, 0
28705,280, 0
28706,344, 0
28707,309, 3
28708,218, 0
28709,115, 0
28710,30, 0
28711,0, 0
28712,21, 0
28713,25, 0
28714,6, 0
28715,1, 0
28716,12, 0
28717,25, 0
28718,56, 0
28719,99, 0
28720,118, 0
28721,87, 0
28722,29, 0
28723,35, 0
28724,174, 0
28725,276, 0
28726,331, 0
28727,367, 3
28728,398, 10
28729,442, 28
28730,531, 54
28731,631, 89
28732,696, 129
28733,712, 155
28734,673, 159
28735,578, 144
28736,446, 101
28737,312, 48
28738,220, 3
28739,228, 0
28740,289, 0
28741,372, 0
28742,452, 18
28743,533, 51
28744,590, 85
28745,594, 106
28746,545, 107
28747,445, 84
28748,327, 50
28749,135, 2
28750,12, 0
28751,5, 0
28752,12, 0
28753,14, 0
28754,20, 0
28755,96, 0
28756,241, 0
28757,368, 0
28758,447, 23
28759,453, 45
28760,348, 37
28761,145, 6
28762,44, 0
28763,232, 0
28764,380, 2
28765,498, 36
28766,563, 76
28767,583, 105
28768,536, 113
28769,456, 92
28770,380, 63
28771,308, 35
28772,232, 6
28773,154, 0
28774,75, 0
28775,13, 0
28776,1, 0
28777,47, 0
28778,115, 0
28779,147, 0
28780,176, 0
28781,253, 0
28782,349, 0
28783,393, 11
28784,455, 29
28785,486, 51
28786,438, 51
28787,331, 34
28788,214, 2
28789,142, 0
28790,143, 0
28791,169, 0
28792,216, 0
28793,268, 0
28794,324, 0
28795,420, 6
28796,555, 46
28797,692, 101
28798,781, 156
28799,800, 190
28800,698, 190
28801,501, 144
28802,273, 64
28803,69, 2
28804,2, 0
28805,18, 0
28806,5, 0
28807,0, 0
28808,24, 0
28809,85, 0
28810,107, 0
28811,144, 0
28812,226, 0
28813,296, 0
28814,343, 0
28815,352, 5
28816,296, 2
28817,200, 0
28818,105, 0
28819,46, 0
28820,38, 0
28821,57, 0
28822,84, 0
28823,108, 0
28824,108, 0
28825,76, 0
28826,56, 0
28827,13, 0
28828,26, 0
28829,116, 0
28830,210, 0
28831,262, 0
28832,254, 0
28833,145, 0
28834,39, 0
28835,0, 0
28836,0, 0
28837,25, 0
28838,95, 0
28839,147, 0
28840,205, 0
28841,216, 0
28842,156, 0
28843,74, 0
28844,15, 0
28845,14, 0
28846,72, 0
28847,124, 0
28848,190, 0
28849,285, 0
28850,386, 0
28851,409, 13
28852,403, 25
28853,365, 20
28854,313, 6
28855,266, 0
28856,270, 0
28857,305, 0
28858,353, 0
28859,391, 8
28860,424, 23
28861,458, 36
28862,494, 50
28863,522, 65
28864,548, 83
28865,546, 89
28866,527, 91
28867,476, 79
28868,413, 60
28869,354, 35
28870,276, 8
28871,213, 0
28872,161, 0
28873,189, 0
28874,245, 0
28875,264, 0
28876,248, 0
28877,165, 0
28878,73, 0
28879,11, 0
28880,1, 0
28881,54, 0
28882,106, 0
28883,180, 0
28884,263, 0
28885,338, 0
28886,360, 8
28887,317, 11
28888,189, 0
28889,27, 0
28890,127, 0
28891,281, 0
28892,406, 6
28893,510, 46
28894,576, 83
28895,527, 97
28896,419, 83
28897,276, 38
28898,188, 2
28899,153, 0
28900,138, 0
28901,164, 0
28902,132, 0
28903,22, 0
28904,108, 0
28905,207, 0
28906,242, 0
28907,197, 0
28908,95, 0
28909,50, 0
28910,64, 0
28911,122, 0
28912,154, 0
28913,169, 0
28914,177, 0
28915,200, 0
28916,226, 0
28917,277, 0
28918,353, 0
28919,431, 12
28920,484, 36
28921,533, 62
28922,587, 88
28923,645, 110
28924,653, 132
28925,601, 133
28926,499, 108
28927,403, 74
28928,329, 35
28929,280, 6
28930,262, 0
28931,220, 0
28932,133, 0
28933,52, 0
28934,2, 0
28935,2, 0
28936,60, 0
28937,189, 0
28938,234, 0
28939,271, 0
28940,254, 0
28941,163, 0
28942,57, 0
28943,1, 0
28944,39, 0
28945,58, 0
28946,86, 0
28947,119, 0
28948,126, 0
28949,106, 0
28950,102, 0
28951,89, 0
28952,127, 0
28953,159, 0
28954,166, 0
28955,126, 0
28956,35, 0
28957,41, 0
28958,152, 0
28959,233, 0
28960,257, 0
28961,188, 0
28962,24, 0
28963,133, 0
28964,273, 0
28965,299, 0
28966,212, 0
28967,46, 0
28968,61, 0
28969,158, 0
28970,214, 0
28971,237, 0
28972,287, 0
28973,327, 0
28974,362, 2
28975,361, 5
28976,368, 7
28977,385, 12
28978,439, 22
28979,548, 57
28980,688, 102
28981,788, 157
28982,860, 204
28983,848, 231
28984,757, 224
28985,572, 183
28986,330, 94
28987,115, 10
28988,15, 0
28989,25, 0
28990,104, 0
28991,208, 0
28992,237, 0
28993,144, 0
28994,42, 0
28995,6, 0
28996,25, 0
28997,113, 0
28998,237, 0
28999,327, 0
29000,361, 5
29001,283, 3
29002,170, 0
29003,54, 0
29004,13, 0
29005,89, 0
29006,129, 0
29007,153, 0
29008,156, 0
29009,119, 0
29010,44, 0
29011,2, 0
29012,58, 0
29013,89, 0
29014,30, 0
29015,10, 0
29016,91, 0
29017,134, 0
29018,156, 0
29019,191, 0
29020,215, 0
29021,263, 0
29022,246, 0
29023,218, 0
29024,127, 0
29025,30, 0
29026,239, 0
29027,512, 14
29028,788, 101
29029,1010, 207
29030,1095, 284
29031,1013, 318
29032,792, 286
29033,494, 200
29034,191, 73
29035,28, 0
29036,61, 0
29037,67, 0
29038,6, 0
29039,71, 0
29040,220, 0
29041,373, 0
29042,497, 23
29043,582, 64
29044,628, 101
29045,621, 119
29046,576, 121
29047,451, 95
29048,295, 42
29049,159, 2
29050,68, 0
29051,39, 0
29052,91, 0
29053,145, 0
29054,139, 0
29055,134, 0
29056,156, 0
29057,180, 0
29058,186, 0
29059,179, 0
29060,91, 0
29061,46, 0
29062,31, 0
29063,23, 0
29064,34, 0
29065,0, 0
29066,46, 0
29067,128, 0
29068,202, 0
29069,151, 0
29070,97, 0
29071,32, 0
29072,24, 0
29073,44, 0
29074,88, 0
29075,144, 0
29076,190, 0
29077,207, 0
29078,195, 0
29079,110, 0
29080,25, 0
29081,0, 0
29082,0, 0
29083,4, 0
29084,65, 0
29085,121, 0
29086,149, 0
29087,175, 0
29088,134, 0
29089,12, 0
29090,83, 0
29091,207, 0
29092,318, 0
29093,425, 6
29094,506, 38
29095,530, 64
29096,519, 78
29097,485, 72
29098,426, 57
29099,343, 31
29100,272, 2
29101,246, 0
29102,253, 0
29103,268, 0
29104,284, 0
29105,291, 0
29106,274, 0
29107,287, 0
29108,304, 0
29109,326, 0
29110,385, 6
29111,433, 22
29112,455, 38
29113,450, 47
29114,383, 39
29115,201, 6
29116,28, 0
29117,78, 0
29118,148, 0
29119,95, 0
29120,19, 0
29121,6, 0
29122,60, 0
29123,78, 0
29124,64, 0
29125,48, 0
29126,47, 0
29127,20, 0
29128,24, 0
29129,51, 0
29130,75, 0
29131,90, 0
29132,60, 0
29133,26, 0
29134,0, 0
29135,47, 0
29136,183, 0
29137,330, 0
29138,427, 12
29139,456, 43
29140,406, 46
29141,315, 26
29142,169, 2
29143,64, 0
29144,0, 0
29145,20, 0
29146,61, 0
29147,107, 0
29148,149, 0
29149,176, 0
29150,265, 0
29151,306, 0
29152,280, 0
29153,277, 0
29154,274, 0
29155,321, 0
29156,386, 4
29157,456, 24
29158,507, 45
29159,541, 71
29160,536, 85
29161,505, 77
29162,447, 70
29163,353, 38
29164,258, 6
29165,205, 0
29166,212, 0
29167,259, 0
29168,300, 0
29169,346, 0
29170,364, 2
29171,380, 11
29172,360, 14
29173,330, 6
29174,317, 3
29175,284, 0
29176,197, 0
29177,110, 0
29178,57, 0
29179,29, 0
29180,90, 0
29181,212, 0
29182,328, 0
29183,434, 12
29184,545, 54
29185,656, 102
29186,732, 151
29187,689, 171
29188,547, 155
29189,284, 87
29190,58, 5
29191,287, 0
29192,436, 13
29193,457, 44
29194,373, 44
29195,245, 13
29196,119, 0
29197,54, 0
29198,27, 0
29199,65, 0
29200,154, 0
29201,244, 0
29202,272, 0
29203,260, 0
29204,199, 0
29205,153, 0
29206,164, 0
29207,170, 0
29208,151, 0
29209,87, 0
29210,25, 0
29211,26, 0
29212,132, 0
29213,213, 0
29214,269, 0
29215,297, 0
29216,317, 0
29217,295, 0
29218,251, 0
29219,179, 0
29220,131, 0
29221,145, 0
29222,220, 0
29223,314, 0
29224,399, 3
29225,480, 30
29226,514, 55
29227,529, 73
29228,519, 79
29229,540, 85
29230,572, 94
29231,631, 111
29232,642, 130
29233,677, 145
29234,635, 145
29235,582, 135
29236,442, 104
29237,251, 39
29238,92, 0
29239,11, 0
29240,122, 0
29241,227, 0
29242,289, 0
29243,323, 0
29244,300, 0
29245,257, 0
29246,197, 0
29247,118, 0
29248,42, 0
29249,15, 0
29250,119, 0
29251,226, 0
29252,247, 0
29253,259, 0
29254,172, 0
29255,48, 0
29256,28, 0
29257,167, 0
29258,294, 0
29259,365, 3
29260,390, 20
29261,361, 25
29262,284, 10
29263,202, 0
29264,119, 0
29265,35, 0
29266,0, 0
29267,0, 0
29268,0, 0
29269,53, 0
29270,123, 0
29271,253, 0
29272,435, 5
29273,571, 48
29274,619, 90
29275,580, 107
29276,473, 92
29277,356, 52
29278,271, 12
29279,260, 0
29280,331, 0
29281,446, 11
29282,546, 51
29283,625, 89
29284,675, 124
29285,673, 142
29286,586, 136
29287,445, 100
29288,283, 38
29289,182, 0
29290,101, 0
29291,30, 0
29292,0, 0
29293,2, 0
29294,24, 0
29295,70, 0
29296,121, 0
29297,124, 0
29298,91, 0
29299,91, 0
29300,107, 0
29301,87, 0
29302,116, 0
29303,115, 0
29304,115, 0
29305,140, 0
29306,184, 0
29307,235, 0
29308,263, 0
29309,223, 0
29310,121, 0
29311,12, 0
29312,123, 0
29313,195, 0
29314,215, 0
29315,218, 0
29316,206, 0
29317,174, 0
29318,119, 0
29319,51, 0
29320,0, 0
29321,0, 0
29322,3, 0
29323,22, 0
29324,18, 0
29325,3, 0
29326,6, 0
29327,18, 0
29328,12, 0
29329,31, 0
29330,81, 0
29331,124, 0
29332,152, 0
29333,73, 0
29334,110, 0
29335,25, 0
29336,8, 0
29337,80, 0
29338,188, 0
29339,299, 0
29340,409, 2
29341,469, 25
29342,494, 48
29343,488, 61
29344,464, 55
29345,431, 50
29346,396, 36
29347,385, 26
29348,413, 27
29349,452, 36
29350,532, 61
29351,562, 84
29352,568, 97
29353,588, 104
29354,583, 115
29355,540, 106
29356,457, 87
29357,353, 51
29358,207, 11
29359,31, 0
29360,48, 0
29361,90, 0
29362,61, 0
29363,12, 0
29364,102, 0
29365,155, 0
29366,192, 0
29367,183, 0
29368,169, 0
29369,164, 0
29370,126, 0
29371,68, 0
29372,5, 0
29373,40, 0
29374,97, 0
29375,103, 0
29376,63, 0
29377,24, 0
29378,2, 0
29379,11, 0
29380,135, 0
29381,173, 0
29382,168, 0
29383,129, 0
29384,79, 0
29385,18, 0
29386,1, 0
29387,107, 0
29388,107, 0
29389,58, 0
29390,11, 0
29391,0, 0
29392,0, 0
29393,0, 0
29394,39, 0
29395,144, 0
29396,283, 0
29397,441, 6
29398,571, 50
29399,666, 99
29400,689, 137
29401,606, 139
29402,451, 102
29403,286, 42
29404,189, 0
29405,172, 0
29406,201, 0
29407,237, 0
29408,273, 0
29409,295, 0
29410,310, 0
29411,318, 0
29412,349, 1
29413,396, 8
29414,431, 25
29415,472, 43
29416,488, 56
29417,476, 61
29418,417, 56
29419,283, 23
29420,116, 0
29421,36, 0
29422,44, 0
29423,125, 0
29424,260, 0
29425,362, 1
29426,326, 2
29427,278, 0
29428,213, 0
29429,147, 0
29430,149, 0
29431,151, 0
29432,136, 0
29433,113, 0
29434,43, 0
29435,7, 0
29436,115, 0
29437,243, 0
29438,372, 1
29439,460, 31
29440,515, 63
29441,505, 83
29442,430, 72
29443,340, 44
29444,251, 12
29445,135, 0
29446,57, 0
29447,6, 0
29448,0, 0
29449,31, 0
29450,106, 0
29451,140, 0
29452,166, 0
29453,214, 0
29454,204, 0
29455,99, 0
29456,29, 0
29457,109, 0
29458,220, 0
29459,311, 0
29460,373, 2
29461,420, 15
29462,456, 31
29463,501, 48
29464,549, 70
29465,606, 94
29466,665, 119
29467,720, 150
29468,756, 172
29469,747, 189
29470,687, 183
29471,596, 158
29472,469, 111
29473,355, 61
29474,265, 14
29475,240, 0
29476,234, 0
29477,218, 0
29478,193, 0
29479,170, 0
29480,102, 0
29481,26, 0
29482,0, 0
29483,0, 0
29484,12, 0
29485,65, 0
29486,110, 0
29487,134, 0
29488,142, 0
29489,127, 0
29490,102, 0
29491,81, 0
29492,62, 0
29493,29, 0
29494,23, 0
29495,24, 0
29496,12, 0
29497,0, 0
29498,0, 0
29499,0, 0
29500,2, 0
29501,39, 0
29502,108, 0
29503,142, 0
29504,145, 0
29505,117, 0
29506,101, 0
29507,92, 0
29508,73, 0
29509,39, 0
29510,38, 0
29511,60, 0
29512,40, 0
29513,4, 0
29514,22, 0
29515,127, 0
29516,235, 0
29517,299, 0
29518,290, 0
29519,258, 0
29520,249, 0
29521,269, 0
29522,308, 0
29523,342, 0
29524,376, 4
29525,402, 12
29526,415, 25
29527,430, 30
29528,456, 38
29529,473, 46
29530,467, 55
29531,470, 56
29532,461, 56
29533,439, 47
29534,420, 42
29535,387, 31
29536,367, 22
29537,370, 19
29538,339, 10
29539,318, 5
29540,304, 0
29541,230, 0
29542,142, 0
29543,116, 0
29544,115, 0
29545,147, 0
29546,192, 0
29547,206, 0
29548,180, 0
29549,145, 0
29550,108, 0
29551,76, 0
29552,44, 0
29553,7, 0
29554,0, 0
29555,0, 0
29556,0, 0
29557,11, 0
29558,72, 0
29559,127, 0
29560,142, 0
29561,118, 0
29562,91, 0
29563,102, 0
29564,145, 0
29565,189, 0
29566,172, 0
29567,92, 0
29568,13, 0
29569,15, 0
29570,83, 0
29571,78, 0
29572,21, 0
29573,4, 0
29574,42, 0
29575,102, 0
29576,91, 0
29577,43, 0
29578,1, 0
29579,17, 0
29580,97, 0
29581,203, 0
29582,306, 0
29583,383, 0
29584,431, 19
29585,480, 38
29586,535, 59
29587,593, 86
29588,638, 112
29589,685, 136
29590,700, 154
29591,689, 161
29592,625, 155
29593,536, 129
29594,425, 84
29595,348, 44
29596,280, 10
29597,258, 0
29598,267, 0
29599,274, 0
29600,238, 0
29601,135, 0
29602,40, 0
29603,207, 0
29604,286, 0
29605,315, 0
29606,256, 0
29607,132, 0
29608,25, 0
29609,0, 0
29610,0, 0
29611,3, 0
29612,12, 0
29613,26, 0
29614,27, 0
29615,32, 0
29616,44, 0
29617,57, 0
29618,38, 0
29619,17, 0
29620,1, 0
29621,29, 0
29622,67, 0
29623,107, 0
29624,143, 0
29625,132, 0
29626,86, 0
29627,25, 0
29628,3, 0
29629,60, 0
29630,129, 0
29631,163, 0
29632,117, 0
29633,18, 0
29634,116, 0
29635,207, 0
29636,204, 0
29637,68, 0
29638,86, 0
29639,270, 0
29640,389, 0
29641,446, 23
29642,533, 54
29643,576, 79
29644,582, 97
29645,539, 103
29646,447, 78
29647,344, 44
29648,270, 7
29649,258, 0
29650,319, 0
29651,410, 7
29652,513, 38
29653,582, 76
29654,594, 95
29655,541, 99
29656,444, 83
29657,321, 39
29658,212, 0
29659,133, 0
29660,113, 0
29661,130, 0
29662,157, 0
29663,130, 0
29664,90, 0
29665,94, 0
29666,109, 0
29667,131, 0
29668,179, 0
29669,196, 0
29670,210, 0
29671,207, 0
29672,188, 0
29673,139, 0
29674,69, 0
29675,6, 0
29676,60, 0
29677,122, 0
29678,174, 0
29679,182, 0
29680,161, 0
29681,158, 0
29682,135, 0
29683,100, 0
29684,94, 0
29685,106, 0
29686,107, 0
29687,133, 0
29688,116, 0
29689,108, 0
29690,95, 0
29691,64, 0
29692,37, 0
29693,38, 0
29694,71, 0
29695,51, 0
29696,9, 0
29697,6, 0
29698,112, 0
29699,232, 0
